Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
P178 Multiplaza - PVS,202605,MULTIFUNCIONAL,,16,,0,,,,,
P178 Multiplaza - PVS,202605,RECEPCIÓN,,16,,0,,,,,
P178 Multiplaza - PVS,202605,SIN ELECTRO,,16,,0,,,,,
P180 Centro Trujillo - PVE,202605,ABARROTES,,522386,,,451296,,,,
P180 Centro Trujillo - PVE,202605,ALMACÉN,,522432,,,568536,,,,
P180 Centro Trujillo - PVE,202605,ALMACÉN FRESCOS,,175808,,,132662,,,,
P180 Centro Trujillo - PVE,202605,ELECTRO,,46,,,117240,,,,
P180 Centro Trujillo - PVE,202605,RECEPCIÓN,,698240,,,701198,,,,
P181 Supermercados SKA - PVE,202605,ABARROTES,,560635,,,477081,,,,
P181 Supermercados SKA - PVE,202605,ALMACÉN,,560654,,,601019,,,,
P181 Supermercados SKA - PVE,202605,ALMACÉN FRESCOS,,141038,,,140242,,,,
P181 Supermercados SKA - PVE,202605,CAJAS,,701692,,,741261,,,,
P181 Supermercados SKA - PVE,202605,ELECTRO,,19,,,123938,,,,
P181 Supermercados SKA - PVE,202605,FRESCOS,,141038,,,140242,,,,
P181 Supermercados SKA - PVE,202605,RECEPCIÓN,,701692,,,741261,,,,
P191 Cine Rimac - PVS,202605,ABARROTES,,544536,,,411753,,,,
P191 Cine Rimac - PVS,202605,ALMACÉN,,544898,,,518719,,,,
P191 Cine Rimac - PVS,202605,ALMACÉN FRESCOS,,163080,,,121038,,,,
P191 Cine Rimac - PVS,202605,CAJAS,,707978,,,639758,,,,
P191 Cine Rimac - PVS,202605,ELECTRO,,363,,,106967,,,,
P191 Cine Rimac - PVS,202605,FRESCOS,,163080,,,121038,,,,
P191 Cine Rimac - PVS,202605,INVENTARIOS,,544898,,,518719,,,,
P191 Cine Rimac - PVS,202605,RECEPCIÓN,,707978,,,639758,,,,
P192 Sullana - PVH,202605,MULTIFUNCIONAL,,2911147,,,3074225,,,,
P192 Sullana - PVH,202605,RECEPCIÓN,,2911147,,1718259.5175666467,3074225,1.7891507906521802,2.0,,
P193 Trujillo Mansiche - PVS,202605,ABARROTES,,788838,,,749429,,,,
P193 Trujillo Mansiche - PVS,202605,ALMACÉN,,793105,,,944158,,,,
P193 Trujillo Mansiche - PVS,202605,ALMACÉN FRESCOS,,195075,,,220301,,,,
P193 Trujillo Mansiche - PVS,202605,ELECTRO,,4267,,,194729,,,,
P193 Trujillo Mansiche - PVS,202605,RECEPCIÓN,,988180,,,1164460,,,,
