Tienda,Periodo,Área,Prod,VtaNeta,JEq,ProdMeta,VtaNetaMeta,JEqMeta,CAPO,CAPE,ProdUnid
P236 Pisco - PVH,202512,ALMACÉN,919680,6737086,7.31989247311828,878515.481096282,6126670,7.668716516632039,6.5,8.0,104422.70877708409
P203 Rimac Alcazar - PVH,202508,ALMACÉN,917588,3844673,4.189979838709678,929547.0766524359,3992344,4.136071627319581,5.5,4.5,132348.36952599086
P203 Rimac Alcazar - PVH,202503,ALMACÉN,917159,4828677,5.264818548387098,840243.8561957268,4793667,5.746756794940737,5.5,5.5,127149.32126294824
1199 San Miguel - PVH,202510,INVENTARIOS,917111,3866749,4.213360215053763,1398161.5043235188,4364458,2.7655950532487825,2.0,2.0,109003.97225926234
P206 La Paz - PVS,202503,INVENTARIOS,913173,824630,0.9030376344086023,1119045.546763063,911653,0.7369044203654741,1.0,1.0,139960.9442443366
SO02 Pucallpa - PVO,202506,ALMACÉN,913094,6831765,7.440513888888888,741904.2667627191,7174221,9.208418924196566,9.0,9.0,90782.03603768408
P258 Chaclacayo - PVS,202502,INVENTARIOS,912955,913906,1.0010416666666666,958461.7172994945,900777,0.9535138060338699,1.0,1.0,120287.70031217483
P227 San Isidro - PVH,202511,ALMACÉN,912447,3963005,4.315888888888889,760585.5259987024,4368152,5.21046591676366,6.0,5.0,96400.76719099967
P215 Magdalena - PVS,202508,INVENTARIOS,912077,828317,0.908165322580645,939997.7189831214,848075,0.8811903191595652,1.0,1.0,140465.6143856144
P010 Caminos del Inca - PVS,202509,ALMACÉN,910931,6646772,7.281847222222222,895175.0250174152,7345187,7.425109061628128,7.0,8.0,109514.85737936612
P229 Salaverry - PVH,202506,ALMACÉN,910652,6333305,6.954694444444445,940834.2681022183,6923160,6.731584610300259,6.5,7.5,124654.21837368044
P089 Risso - PVH,202508,ALMACÉN,910449,3462314,3.8028629032258063,782003.5663291353,3810614,4.427490703466635,4.5,4.5,124702.89149728027
P146 Tacna - PVH,202508,ALMACÉN,909642,8351276,8.267762096774193,896652.2347372037,7488558,9.313840947987648,8.0,8.5,106811.85424342996
P465 Sucre - PVH,202505,ALMACÉN,908906,7016302,7.695201612903228,821161.5676355375,7142143,8.544362177351802,10.0,8.5,91074.93672743277
P333 Ves Placita - PVH,202507,ALMACÉN,908863,5848226,6.4321438172043015,855638.6472010099,5955053,6.8349249991580985,7.5,7.0,110323.55932433603
P215 Magdalena - PVS,202504,INVENTARIOS,908496,805047,0.8861319444444445,806307.6021617521,835172,0.9984369461997219,1.0,1.0,142718.02387091212
P258 Chaclacayo - PVS,202508,INVENTARIOS,905473,818060,0.9034610215053762,1442517.098089349,986768,0.5671058187688321,1.0,1.0,131629.3643768364
P106 Valle Hermoso - PVH,202507,ALMACÉN,904774,4441777,4.894966397849463,630078.085462533,4830578,7.049566351350471,7.5,5.0,113853.8969838173
P102 Chiclayo - PVH,202508,ALMACÉN,904751,7476143,7.83510752688172,992700.8832801047,7200171,7.5311137281324445,9.5,8.5,94150.33647835425
P133 Guardia Civil - PVH,202509,ALMACÉN,904109,4631555,5.122784722222223,880404.6693956498,5286677,5.260711569350617,6.0,5.5,103182.55180762416
P125 SJ Lurigancho - PVH,202512,ALMACÉN,903222,7254390,8.017916666666668,990558.6946785478,8224655,7.3235332837638305,7.0,9.0,77200.72753728628
P216 Proceres - PVS,202510,INVENTARIOS,901159,890385,0.9880443548387097,0,913803,Infinity,1.0,1.0,132035.57042871427
P225 Cajamarca - PVH,202508,ALMACÉN,899205,5546859,5.755147849462366,820499.8581279938,4879349,6.760341558931407,7.0,7.0,105939.76313865799
P465 Sucre - PVH,202501,ALMACÉN,899001,7115816,7.879986559139787,949277.5914066156,7045056,7.496032977514997,10.0,9.0,87994.69323913343
P081 La Molina - PVH,202506,ALMACÉN,898773,5507564,6.127868055555557,1064572.9505575893,7310955,5.173496299258132,7.0,7.5,104133.1168058494
P193 Trujillo Mansiche - PVS,202501,INVENTARIOS,898117,647258,0.7097379032258065,815615.8801830088,825485,0.7935819246858797,1.0,1.0,136578.58705223986
SO02 Pucallpa - PVO,202504,ALMACÉN,897581,6702566,7.4009444444444465,720044.7555044636,6865818,9.308540266089684,9.0,9.0,87431.59198901038
P224 Brena - PVH,202509,ALMACÉN,897400,4620440,5.148694444444445,713109.8276515277,5370856,6.479281789197063,7.5,6.0,109596.13278447071
P195 San Borja - PVH,202508,ALMACÉN,896979,6478495,7.205813172043011,1574253.9114769257,7117188,4.115279735225201,7.5,8.0,115615.95896383688
P769 Chiclayo Aventura - PVH,202511,ALMACÉN,896508,5113793,5.570930555555556,741603.8512166364,4120901,6.895586156423781,6.5,6.0,87292.95674221592
P122 Ica - PVH,202505,ALMACÉN,894175,4865548,5.439112903225807,941455.9944556396,4876608,5.168110202339637,5.5,6.0,86232.81192082437
P109 Dasso - PVS,202505,ALMACÉN,893813,3136054,3.4606250000000003,476497.15923759784,3511713,6.581473780489542,4.5,3.5,109832.47245800974
P139 Alameda Sur - PVS,202504,ALMACÉN,893432,4450866,4.981763888888889,545954.3863588523,4538343,8.152450261796185,7.5,6.0,115572.92012255812
P089 Risso - PVH,202509,ALMACÉN,893222,3167526,3.546180555555556,741376.2342197152,3859041,4.272494199026709,4.5,4.0,124983.48379516302
P723 Puruchuco - PVH,202503,ALMACÉN,892117,6794932,7.616639784946239,1022493.2251800186,8298337,6.645454065286049,8.0,8.0,86447.7020826642
P261 El Agustino - PVH,202507,INVENTARIOS,891791,1610642,1.8060752688172041,1007694.1662040651,1786371,1.5983442139664366,1.0,2.0,90910.93977912066
P141 Chosica - PVH,202512,ALMACÉN,891459,5252411,5.8916666666666675,834577.5667746072,5241025,6.293496157941314,6.5,6.5,99521.41442715698
P102 Chiclayo - PVH,202501,ALMACÉN,889080,7446692,8.344065860215055,913993.496123425,7167147,8.14742317268569,9.5,9.5,93293.00763452229
P134 Centro Civico - PVH,202504,ALMACÉN,887559,4444345,5.007381944444445,665770.0529746981,4756220,6.675495841458195,4.5,5.5,96510.3152429122
1198 Cusco Wanchaq - PVH,202509,ALMACÉN FRESCOS,887546,476403,0.5367638888888888,359170.722515692,355087,1.3263966413052672,3.0,0.5,119642.54922762442
P122 Ica - PVH,202503,ALMACÉN,885635,6131159,6.922896505376344,1122000.3175903107,6045014,5.464489799047224,5.5,7.0,82334.75678241615
P206 La Paz - PVS,202505,INVENTARIOS,884538,758533,0.8575470430107527,894390.0676843774,858914,0.8481006189658178,1.0,1.0,133045.76224696913
P216 Proceres - PVS,202509,INVENTARIOS,884320,865430,0.978638888888889,0,826017,Infinity,1.0,1.0,133100.16746615196
P144 Huacho - PVH,202507,ALMACÉN,883386,4187379,4.740147849462366,808123.8716971677,4617660,5.18160562588746,5.5,5.0,111504.32998834594
P215 Magdalena - PVS,202507,INVENTARIOS,882243,796699,0.9030376344086021,865245.6139320266,822188,0.9207778313714612,1.0,1.0,134424.0764444974
P117 Izaguirre - PVH,202501,ALMACÉN,881844,5268441,5.9708400537634425,872736.9997556683,5876522,6.036687663608802,6.5,7.0,90797.94720983811
P123 El Chacarero - PVH,202501,ALMACÉN,881443,5892440,6.546928763440862,813688.2368251143,5856272,7.241643338720723,8.0,8.0,86245.2167118498
P172 Puno - PVH,202503,ALMACÉN,880928,5772235,6.328555107526883,1079382.3090106698,5549758,5.347720952820378,7.0,7.0,90037.1443905578
P048 Higuereta - PVH,202501,ALMACÉN,879549,6372870,7.21540994623656,903146.3280510153,6914198,7.056298876564795,7.5,8.0,106949.01686112737
P216 Proceres - PVS,202506,INVENTARIOS,878050,846916,0.9645416666666667,1043521.2893708373,915308,0.8115945392073649,1.0,1.0,133272.62516739382
P134 Centro Civico - PVH,202507,ALMACÉN,877592,4993699,5.690228494623656,939966.2883908369,5553255,5.312636582476696,4.5,5.5,90654.88327707611
P172 Puno - PVH,202512,ALMACÉN,877220,8024364,8.172641129032254,1048330.0663968279,7678375,7.654424753436872,7.0,8.5,94530.3957193923
P106 Valle Hermoso - PVH,202509,ALMACÉN,875891,4469611,5.090944444444445,621503.1126591979,4997013,7.191615164847804,7.5,7.0,111719.15274397895
P146 Tacna - PVH,202507,ALMACÉN,875422,9016852,9.51336693548387,1085170.7044281615,8386238,8.30915512481651,8.0,10.0,96461.22200723516
P108 Ayacucho - PVS,202501,ALMACÉN,875187,2267131,2.574805107526882,568591.7608097361,2419947,3.9872735524189813,4.0,3.0,125646.40292745821
P089 Risso - PVH,202507,ALMACÉN,874987,3452752,3.9460618279569895,740229.6211055275,4023364,4.664433834521969,4.5,4.0,122061.69619227009
P108 Ayacucho - PVS,202512,ALMACÉN,874735,2876310,3.282284946236559,1016708.707179439,3380039,2.8290406678816407,4.0,3.5,114457.4606268581
P120 Universitaria - PVH,202503,ALMACÉN,874701,5193279,5.93720430107527,708825.3811110264,5886858,7.326599072764516,8.0,7.0,91458.20195233265
P227 San Isidro - PVH,202510,ALMACÉN,874017,3534891,4.039912634408602,801871.5936097226,4132915,4.408300166972195,6.0,5.0,101580.41451311593
P106 Valle Hermoso - PVH,202504,ALMACÉN,872799,4652225,5.294041666666666,625025.1092470947,5082333,7.443260776521556,7.5,6.5,110667.81051024345
P224 Brena - PVH,202504,ALMACÉN,872470,4928921,5.649388888888889,588697.2999366669,5298845,8.372590464624626,7.5,8.5,104322.08006765727
P333 Ves Placita - PVH,202511,ALMACÉN,872044,5997820,6.877888888888889,771979.5488118376,4902794,7.769402828392684,7.5,7.5,107866.81959903718
P139 Alameda Sur - PVS,202503,ALMACÉN,871518,4686742,5.377674731182796,646157.9227661488,5157370,7.253244887776732,7.5,6.5,108375.65102637096
P231 Ventanilla - PVH,202511,ALMACÉN,871485,6320855,7.2529722222222235,943666.5673632727,5542962,6.698187197265337,8.0,8.0,117903.66401513554
P221 Barranca - PVH,202511,ALMACÉN,871451,2615780,3.0016388888888894,511013.85425250593,2041209,5.118805347902508,3.0,3.5,92976.55391961796
P106 Valle Hermoso - PVH,202508,ALMACÉN,870667,4738586,5.428010752688173,638262.6841230206,4924410,7.424193404806147,7.5,6.0,109953.35624647139
SO02 Pucallpa - PVO,202511,ALMACÉN,870514,8132178,8.887472222222222,716613.7948301885,6915082,11.348062008668185,9.0,10.0,81392.09686543794
P465 Sucre - PVH,202506,ALMACÉN,869737,6569969,7.538124999999999,993822.7942422102,7269497,6.610804861856286,10.0,8.0,91732.22784180417
P147 Juliaca - PVH,202509,ALMACÉN,869440,7337825,7.248743055555557,839871.2753332821,5936677,8.736845199388641,7.5,8.5,103384.68259343812
P102 Chiclayo - PVH,202509,ALMACÉN,869202,6611661,7.3360972222222225,839156.1422046977,7232056,7.87894057788735,9.5,8.5,89532.8933224031
P238 Grifo Mexico - PVH,202511,INVENTARIOS,868542,1982081,1.4555625,744545.6705563655,1198900,2.662135176367193,2.0,2.0,111826.5481557817
P134 Centro Civico - PVH,202511,ALMACÉN,867089,4950369,5.709180555555557,1010477.9014420063,4750717,4.899037735447314,4.5,6.0,88874.0503234313
P215 Magdalena - PVS,202505,INVENTARIOS,864409,819916,0.9485282258064517,1517297.7941161157,828336,0.5403793330350373,1.0,1.0,133582.7406635917
P203 Rimac Alcazar - PVH,202504,ALMACÉN,864252,3766526,4.358131944444445,684159.6447594867,3993721,5.5053321236509145,5.5,5.5,129316.18573834673
P133 Guardia Civil - PVH,202508,ALMACÉN,863883,5074473,5.874025537634409,924205.7122152828,5600516,5.490631017456816,6.0,6.0,98190.92482738501
P195 San Borja - PVH,202503,ALMACÉN,863869,7730577,8.941229838709678,1204026.7034749608,8169459,6.420602963114238,7.5,9.5,106978.23758638962
P102 Chiclayo - PVH,202510,ALMACÉN,862335,7229671,7.687298387096774,753984.6373039417,7610836,9.5886188820126,9.5,8.5,86073.93347845472
P068 Primavera - PVH,202508,ALMACÉN,861433,3915148,3.8372983870967747,485072.2888742576,3729162,8.07126723129488,4.5,4.0,100612.1940629433
P061 Cortijo - PVH,202501,ALMACÉN,861274,5539252,6.378750000000002,901470.0592201095,5757513,6.144687361876649,8.0,10.0,94648.98922202623
P089 Risso - PVH,202506,ALMACÉN,861249,3340594,3.8787777777777785,686415.9226401887,3717402,4.866719520652933,4.5,4.0,118308.14403162505
P227 San Isidro - PVH,202509,ALMACÉN,860911,3434858,3.9025000000000003,700581.0457261582,3963054,4.9028701546439075,6.0,4.5,98531.19795003203
P227 San Isidro - PVH,202507,ALMACÉN,860164,3426321,3.9719825268817206,729373.7414243186,3992954,4.697620952612154,6.0,4.5,92061.07970647901
P106 Valle Hermoso - PVH,202512,ALMACÉN,860030,5881506,6.823635752688173,780008.5400229561,6600603,7.540310237919835,7.5,7.5,98447.07782582875
P123 El Chacarero - PVH,202510,ALMACÉN,858561,7736363,8.339314516129033,830886.778490893,5586352,9.310971097712317,8.0,6.0,85818.92415927278
P769 Chiclayo Aventura - PVH,202510,ALMACÉN,857827,4009765,4.644979838709678,786179.4065698679,4290007,5.100317683841101,6.5,6.0,92658.52919601894
P146 Tacna - PVH,202504,ALMACÉN,857667,10151734,9.167861111111113,954018.2765943125,7521480,10.641026350396567,8.0,10.0,93485.05552306818
P724 Tumbes - PVH,202511,ALMACÉN,856296,6571100,6.572805555555556,866916.5875507067,4983098,7.579852219191332,7.5,7.5,80329.01559878455
P258 Chaclacayo - PVS,202504,INVENTARIOS,855874,802519,0.9376597222222223,819325.9357754968,863071,0.9794865327196207,1.0,1.0,128446.38320878665
P193 Trujillo Mansiche - PVS,202511,INVENTARIOS,855561,1127049,0.9791736111111111,575021.7134912015,715441,1.9600103849247859,,1.0,122457.34427415408
P102 Chiclayo - PVH,202504,ALMACÉN,854300,7789210,8.736243055555555,796665.1893042553,7395093,9.777268737953122,9.5,9.5,80820.09572192472
V116 Javier Prado - VIV,202507,RECEPCIÓN,853075,1048428,1.2289986559139785,1682796.8110781773,3463797,0.6230270363587547,,2.0,106496.60141626793
P123 El Chacarero - PVH,202509,ALMACÉN,852419,7500672,8.381868055555557,715915.3111613607,5415255,10.477037860570942,8.0,6.0,87370.14292590901
P195 San Borja - PVH,202507,ALMACÉN,851766,6578411,7.718299731182796,1400458.814584933,7560965,4.697325341873552,7.5,8.0,105704.52928950623
P106 Valle Hermoso - PVH,202510,ALMACÉN,851700,4619198,5.410510752688173,625606.8233563352,5156054,7.383548512495971,7.5,6.5,107505.56215252072
SO02 Pucallpa - PVO,202510,ALMACÉN,851519,7343664,8.37497311827957,727881.1337657307,7245247,10.089097229388509,9.0,9.5,82132.68153645172
P102 Chiclayo - PVH,202506,ALMACÉN,851178,6897011,7.689208333333332,963396.6554805023,7252020,7.159056594980659,9.5,8.5,90506.84671698973
P146 Tacna - PVH,202506,ALMACÉN,850011,8465292,9.010847222222223,1012323.1426573927,7600138,8.362243085521325,8.0,10.5,96808.4330459739
P291 La Curva - PVH,202511,ALMACÉN,849249,6682879,7.8691666666666675,769427.1752252849,5812218,8.685524745136902,8.0,9.5,100604.42655935613
P261 El Agustino - PVH,202511,ALMACÉN,848822,1680443,1.979736111111111,515092.47817495954,1637717,3.2624102878652605,3.0,2.5,94855.57137946277
P229 Salaverry - PVH,202501,ALMACÉN,848647,6589930,7.76350806451613,956724.138742662,6843702,6.888014938831336,6.5,9.0,120133.44898330171
P144 Huacho - PVH,202504,ALMACÉN,847848,3729038,4.398236111111111,744021.2061427701,3977934,5.012004361182732,5.5,5.0,101925.17833853849
P144 Huacho - PVH,202505,ALMACÉN,847775,4006257,4.725611559139786,726611.9990716659,4108444,5.513611838393083,5.5,5.5,99582.24329501641
P010 Caminos del Inca - PVS,202502,ALMACÉN,846667,6645067,7.794739583333333,865850.5702353872,6729023,7.67461214259349,7.0,9.0,100762.43877080563
V095 Monterrico - VIV,202508,ALMACÉN,846570,2928705,3.459495967741936,579759.409048006,3095248,5.05158657935208,5.5,4.0,109493.11793742095
P068 Primavera - PVH,202505,ALMACÉN,844372,3559687,4.197318548387097,574941.3175833849,3848300,6.1913925841374775,4.5,4.5,96584.7588946476
P172 Puno - PVH,202501,ALMACÉN,844217,5320232,5.763850806451614,1054565.797207338,4973634,5.044949982342344,7.0,7.0,80592.47811897707
P084 Comas - PVH,202509,ALMACÉN,843971,3817875,4.523701388888889,697144.2877313589,5511714,5.4764481000398,7.0,5.0,98873.9002752478
P084 Comas - PVH,202501,ALMACÉN,843845,5155924,6.110040322580646,831345.0194691191,5915440,6.20190680073175,7.5,8.0,105819.1068904302
P104 Arequipa - PVH,202507,ALMACÉN,843006,4954591,5.876048387096775,860406.2999999999,5211818,5.758432045418542,6.0,6.0,56116.45416741006
P068 Primavera - PVH,202507,ALMACÉN,842969,3379447,3.9176008064516137,561486.5263112489,3945307,6.0187495899530665,4.5,4.5,95517.89947147126
P181 Supermercados SKA - PVE,202511,INVENTARIOS,842646,595043,0.6998541666666666,744122.7568243383,751618,0.7996567294077114,,1.0,145197.39231387494
P133 Guardia Civil - PVH,202511,ALMACÉN,842321,5393057,6.37520138888889,1053470.7358712533,5576409,5.119323296189878,6.0,6.5,93927.07202060065
P195 San Borja - PVH,202506,ALMACÉN,841995,6449413,7.643951388888889,1120329.4742348709,7090592,5.756711278532262,7.5,8.5,107189.19552405724
P134 Centro Civico - PVH,202502,ALMACÉN,841633,3813123,4.530625,730964.633370844,4170685,5.216562725361665,4.5,5.0,95485.94288867431
P064 Miraflores - PVH,202501,ALMACÉN,840733,6588702,7.792815860215056,1110575.3156029512,6402522,5.932693062264647,7.0,9.5,98178.99379684382
P010 Caminos del Inca - PVS,202501,ALMACÉN,840556,7185953,8.47625672043011,922552.922345841,7231243,7.789204246112802,7.0,10.0,99284.7311917302
P123 El Chacarero - PVH,202504,ALMACÉN,839839,8321783,9.558791666666668,693977.7367523168,5522754,11.99142665432519,8.0,7.0,77031.5104332399
P229 Salaverry - PVH,202503,ALMACÉN,839479,7119666,8.481055107526885,987132.4786038899,7607601,7.212472261139056,6.5,9.0,116172.80957478753
P147 Juliaca - PVH,202502,ALMACÉN,837984,6392736,6.94578125,977265.8421062954,5752928,6.541450119879126,7.5,8.0,86234.21591343667
P724 Tumbes - PVH,202501,ALMACÉN,837288,6509025,6.39361559139785,829218.424056694,5090873,7.849590254105323,7.0,7.0,79443.62508803094
P123 El Chacarero - PVH,202507,ALMACÉN,836980,8143351,9.16336693548387,784856.481894488,5902111,10.3755923507742,8.0,6.5,78575.70313067241
P216 Proceres - PVS,202502,INVENTARIOS,835849,836415,1.0006770833333334,1168316.6171339736,970326,0.7159145626566795,1.0,1.0,132359.38166866184
P123 El Chacarero - PVH,202508,ALMACÉN,835754,7694544,8.622936827956991,996593.923745626,5575994,7.720841986554177,8.0,6.0,89045.18440985959
P724 Tumbes - PVH,202508,ALMACÉN,835400,5897149,6.245994623655914,872555.9563406052,5618906,6.7584764245171565,7.5,7.0,92247.91802058092
P081 La Molina - PVH,202501,ALMACÉN,834737,6613136,7.922419354838711,868507.4385820074,7244965,7.614368888765212,7.0,9.0,96581.17498320405
P144 Huacho - PVH,202508,ALMACÉN,834693,3911586,4.685530913978495,765323.9930439738,4259522,5.111019431707858,5.0,5.0,102573.4348622432
V140 Libertadores - VIV,202508,ALMACÉN,834415,1533474,1.8377822580645164,596183.5531205204,1605939,2.572150023216094,2.5,2.0,103606.94209798801
P724 Tumbes - PVH,202505,ALMACÉN,833020,6108772,6.354946236559141,965257.0056903625,5212057,6.328648208702653,7.5,7.0,87724.89636385169
P181 Supermercados SKA - PVE,202507,INVENTARIOS,832767,601546,0.7223454301075267,810492.0928847871,756860,0.7421980982675802,,1.0,144205.24538307675
P261 El Agustino - PVH,202504,INVENTARIOS,832727,1526251,1.8328333333333333,761914.6744135796,1600092,2.0031778770696396,1.0,2.0,85982.176957352
P172 Puno - PVH,202507,ALMACÉN,832644,5917750,6.726115591397849,745358.8338701299,5488712,7.939463840890225,7.0,7.0,80921.30035589891
P084 Comas - PVH,202506,ALMACÉN,832490,4685909,5.6079236111111115,1025913.548824718,5616377,4.5675473975055265,7.5,6.0,98991.36266765402
P144 Huacho - PVH,202511,ALMACÉN,831958,3935121,4.725145833333334,802485.8010211124,4220413,4.903664706581485,5.0,5.0,95540.543281292
P089 Risso - PVH,202501,ALMACÉN,831844,3502720,4.20875,851170.1643928626,3668212,4.115182153381141,4.5,6.0,116791.44639144638
P261 El Agustino - PVH,202502,INVENTARIOS,831741,1619815,1.9475000000000002,866016.8898396825,1520791,1.8704199987368157,1.0,2.0,78723.49165596918
P291 La Curva - PVH,202505,ALMACÉN,829343,6346612,7.652580645161294,984912.8111857979,6197226,6.443831776702062,8.0,9.0,103027.38338321456
P258 Chaclacayo - PVS,202505,INVENTARIOS,828964,792067,0.9554905913978496,905546.0638882288,907738,0.8746845263718849,1.0,1.0,122859.39919958923
P226 Paita - PVH,202503,ALMACÉN,827819,5589037,6.205584677419355,766516.2727074544,4686370,7.291478575214919,9.0,8.0,96372.86913127807
